City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Sangar,RU,2022-05-12 20:59:12,63.9242,127.4739,34.39,95,100,6.91
293,Mitsamiouli,KM,2022-05-12 20:59:12,-11.3847,43.2844,79.7,68,7,5.99
294,Kulhudhuffushi,MV,2022-05-12 20:59:13,6.6221,73.07,82.56,77,85,19.3
295,Clyde River,CA,2022-05-12 20:59:14,70.4692,-68.5914,25.03,74,20,19.57
296,Labuhan,ID,2022-05-12 20:59:10,-6.8844,112.2051,79.21,86,51,5.21
297,Cruz Das Almas,BR,2022-05-12 20:59:14,-12.67,-39.1019,72.79,88,58,5.75
298,Namibe,AO,2022-05-12 20:54:22,-15.1961,12.1522,72.84,72,2,5.88
299,Mastic Beach,US,2022-05-12 20:55:57,40.7668,-72.8521,71.85,80,0,13.0
300,Walvis Bay,NA,2022-05-12 20:57:19,-22.9575,14.5053,58.15,77,74,2.3
301,Bowmore,US,2022-05-12 20:59:15,34.9421,-79.3031,71.92,76,100,14.14
302,Anchorage,US,2022-05-12 20:59:16,61.2181,-149.9003,53.55,47,65,8.99
303,Boundiali,CI,2022-05-12 20:59:16,9.5217,-6.4869,78.69,70,70,4.65
304,Mpraeso,GH,2022-05-12 20:59:17,6.5932,-0.7346,73.94,91,69,5.99
305,Venado Tuerto,AR,2022-05-12 20:59:17,-33.7456,-61.9688,61.77,46,63,12.41
306,Lorengau,PG,2022-05-12 20:59:17,-2.0226,147.2712,81.91,74,99,6.26
307,Lata,PT,2022-05-12 20:59:18,40.1629,-8.3327,58.93,73,46,2.37
308,Kahului,US,2022-05-12 20:59:18,20.8947,-156.47,77.09,71,35,13.33
309,Fond Du Lac,US,2022-05-12 20:59:19,43.775,-88.4388,92.08,67,42,14.03
310,Miles City,US,2022-05-12 20:55:57,46.4083,-105.8406,49.17,100,100,12.66
311,Sokolo,ML,2022-05-12 20:59:19,14.7328,-6.1219,96.87,6,78,3.58
312,Ranong,TH,2022-05-12 20:59:20,9.9658,98.6348,80.62,86,97,7.36
313,Mackenzie,CA,2022-05-12 20:59:20,55.2999,-123.1698,53.82,37,100,13.8
314,Dakar,SN,2022-05-12 20:58:03,14.6937,-17.4441,77.88,78,99,0.0
315,Nantucket,US,2022-05-12 20:56:53,41.2835,-70.0995,64.54,92,100,14.97
316,Jha Jha,IN,2022-05-12 20:59:21,24.7667,86.3667,86.09,63,6,9.84
317,Asau,RO,2022-05-12 20:59:22,46.4333,26.4,67.12,83,2,6.6
318,Okha,RU,2022-05-12 20:59:22,53.5739,142.9478,33.53,97,100,6.35
319,Les Cayes,HT,2022-05-12 20:59:22,18.2,-73.75,83.41,66,80,12.62
320,Denpasar,ID,2022-05-12 20:59:05,-8.65,115.2167,82.06,94,40,4.61
321,Baiyin,CN,2022-05-12 21:00:23,36.5583,104.2081,44.85,73,79,5.03
322,Joshimath,IN,2022-05-12 21:00:17,30.5667,79.5667,63.81,75,93,3.76
323,Manokwari,ID,2022-05-12 21:00:24,-0.8667,134.0833,80.58,80,94,10.85
324,Constitucion,CL,2022-05-12 20:55:56,-35.3333,-72.4167,54.64,93,100,3.31
325,Portland,US,2022-05-12 21:00:09,45.5234,-122.6762,52.43,82,100,13.0
326,Fonte Boa,BR,2022-05-12 21:00:25,-2.4959,-66.2662,80.2,94,27,3.33
327,Baruun-Urt,MN,2022-05-12 21:00:25,46.6806,113.2792,35.29,80,100,15.28
328,Boromo,BF,2022-05-12 21:00:26,11.75,-2.9333,90.68,42,37,3.06
329,Coquimbo,CL,2022-05-12 21:00:26,-29.9533,-71.3436,61.21,72,100,5.01
330,Praya,CV,2022-05-12 21:00:27,14.9215,-23.5087,72.28,84,85,13.8
331,Acapulco,MX,2022-05-12 21:00:27,16.8634,-99.8901,89.53,58,23,12.59
332,Livny,RU,2022-05-12 21:00:28,52.4253,37.6069,56.14,86,100,19.37
333,Rodrigues Alves,BR,2022-05-12 21:00:28,-7.738,-72.6509,78.71,92,46,3.11
334,Talnakh,RU,2022-05-12 21:00:29,69.4865,88.3972,27.66,98,99,5.06
335,Shimoda,JP,2022-05-12 21:00:29,34.6667,138.95,66.16,98,100,4.7
336,Srednekolymsk,RU,2022-05-12 21:00:30,67.45,153.6833,33.98,93,7,6.93
337,Athens,GR,2022-05-12 20:58:31,37.9795,23.7162,70.25,52,100,4.0
338,Ambilobe,MG,2022-05-12 21:00:30,-13.2,49.05,70.95,92,3,3.58
339,Watertown,US,2022-05-12 20:56:23,42.3709,-71.1828,80.85,72,52,5.99
340,Nicholasville,US,2022-05-12 20:58:04,37.8806,-84.573,84.29,40,54,7.27
341,Tamiahua,MX,2022-05-12 21:00:31,21.2667,-97.45,85.98,60,16,14.52
342,Acajutla,SV,2022-05-12 21:00:26,13.5928,-89.8275,88.77,54,16,8.84
343,Simpang,ID,2022-05-12 21:00:32,-1.2667,104.0833,72.03,99,100,0.67
344,Laguna,US,2022-05-12 21:00:32,38.421,-121.4238,72.09,27,100,12.66
345,Palkonda,IN,2022-05-12 21:00:32,18.6,83.75,80.83,88,44,5.75
346,Bom Jesus,BR,2022-05-12 21:00:33,-9.0744,-44.3586,85.46,39,84,3.87
347,Bulawayo,ZW,2022-05-12 21:00:34,-20.15,28.5833,59.99,51,3,7.99
348,Buraydah,SA,2022-05-12 21:00:34,26.326,43.975,82.8,12,0,12.15
349,Fort Nelson,CA,2022-05-12 21:00:08,58.8053,-122.7002,45.82,85,100,2.37
350,Evensk,RU,2022-05-12 21:00:35,61.95,159.2333,35.28,82,16,7.65
351,West Bay,KY,2022-05-12 21:00:35,19.3667,-81.4167,83.07,83,0,1.01
352,Puerto Escondido,MX,2022-05-12 21:00:36,15.85,-97.0667,89.29,57,6,9.01
353,East London,ZA,2022-05-12 21:00:36,-33.0153,27.9116,64.8,82,0,14.65
354,Bang Saphan,TH,2022-05-12 21:00:37,11.2126,99.5117,77.65,92,100,4.0
355,Cam Ranh,VN,2022-05-12 21:00:37,11.9214,109.1591,78.76,89,20,0.0
356,Wajid,SO,2022-05-12 21:00:37,3.8093,43.2471,75.38,78,85,15.48
357,Bogale,MM,2022-05-12 21:00:38,16.2833,95.4,80.33,85,100,4.16
358,Musiri,IN,2022-05-12 21:00:39,10.9333,78.45,78.84,68,98,14.67
359,Torres,BR,2022-05-12 21:00:39,-29.3353,-49.7269,61.83,71,6,11.21
360,Yumen,CN,2022-05-12 21:00:39,40.2833,97.2,45.79,22,87,27.89
361,Omboue,GA,2022-05-12 21:00:40,-1.5746,9.2618,77.56,90,88,6.93
362,Chingirlau,KZ,2022-05-12 21:00:40,51.095,54.0814,42.96,94,59,12.97
363,Ladario,BR,2022-05-12 21:00:41,-19.0047,-57.6017,82.36,44,5,1.95
364,Tual,ID,2022-05-12 21:00:41,-5.6667,132.75,83.46,73,100,4.92
365,Gorodets,RU,2022-05-12 21:00:42,56.6514,43.475,45.64,83,97,17.38
366,Sivas,TR,2022-05-12 20:56:50,39.7916,37.0019,41.97,68,0,2.55
367,Imbituva,BR,2022-05-12 21:01:42,-25.23,-50.6044,56.71,79,0,1.68
368,Iguape,BR,2022-05-12 21:01:43,-24.7081,-47.5553,68.95,73,96,7.61
369,Progreso,MX,2022-05-12 20:58:25,21.2833,-89.6667,90.1,56,0,14.18
370,Tambura,SS,2022-05-12 21:01:43,5.6,27.4667,68.45,90,93,1.43
371,Boves,IT,2022-05-12 21:01:44,44.332,7.5514,65.37,100,46,5.01
372,Vaitape,PF,2022-05-12 21:01:44,-16.5167,-151.75,82.24,67,5,18.7
373,Keti Bandar,PK,2022-05-12 21:01:45,24.1447,67.4497,83.43,74,5,14.79
374,Killybegs,IE,2022-05-12 21:01:45,54.6333,-8.45,51.39,87,100,23.29
375,Belyy Yar,RU,2022-05-12 21:01:46,53.6039,91.3903,37.29,44,0,2.24
376,Gamba,GA,2022-05-12 21:01:46,-2.65,10.0,77.49,89,100,5.61
377,Kismayo,SO,2022-05-12 21:01:47,-0.3582,42.5454,80.64,76,82,14.41
378,Kidal,ML,2022-05-12 21:01:47,18.4411,1.4078,92.79,8,1,9.4
379,Obo,CF,2022-05-12 21:01:48,5.3998,26.4869,69.49,99,100,4.0
380,Lerwick,GB,2022-05-12 21:01:48,60.1545,-1.1494,48.2,88,100,24.81
381,Bathsheba,BB,2022-05-12 21:01:09,13.2167,-59.5167,80.71,71,74,17.74
382,Soyo,AO,2022-05-12 21:01:10,-6.1349,12.3689,77.11,90,49,6.22
383,Esna,EG,2022-05-12 21:01:49,25.2934,32.554,86.14,18,0,0.74
384,Etah,IN,2022-05-12 21:01:49,27.6333,78.6667,89.01,37,0,7.2
385,Dunedin,NZ,2022-05-12 21:01:50,-45.8742,170.5036,50.81,77,83,4.68
386,San Patricio,US,2022-05-12 21:01:50,28.017,-97.5169,92.17,52,0,17.52
387,Adrar,MR,2022-05-12 21:01:51,20.5022,-10.0711,92.61,11,2,9.19
388,Rawson,AR,2022-05-12 21:01:51,-43.3002,-65.1023,56.41,74,100,26.89
389,Chapleau,CA,2022-05-12 21:01:52,47.8405,-83.4034,66.29,88,75,10.36
390,Kainantu,PG,2022-05-12 21:01:52,-6.2887,145.8655,60.31,96,95,2.89
391,Kyren,RU,2022-05-12 21:01:53,51.6828,102.1408,38.17,50,0,1.79
392,Kenai,US,2022-05-12 21:00:30,60.5544,-151.2583,54.03,79,70,7.2
393,Miri,MY,2022-05-12 20:57:20,4.4148,114.0089,75.34,100,40,0.0
394,Surin,TH,2022-05-12 21:01:53,14.8818,103.4936,79.99,99,100,7.27
395,Lyubuchany,RU,2022-05-12 21:01:54,55.2511,37.5456,55.78,86,100,22.62
396,Kapit,MY,2022-05-12 21:01:54,2.0167,112.9333,74.17,98,94,1.32
397,Katsuura,JP,2022-05-12 21:01:55,35.1333,140.3,67.14,99,100,5.28
398,Lucapa,AO,2022-05-12 21:01:55,-8.4192,20.7447,74.08,62,100,0.85
399,Kasongo,CD,2022-05-12 21:01:56,-4.45,26.6667,71.26,89,90,3.47
400,Duncan,US,2022-05-12 21:01:56,34.5023,-97.9578,91.62,38,0,19.57
401,Nokaneng,BW,2022-05-12 21:01:57,-19.6667,22.2667,65.53,22,0,4.83
402,Xacmaz,AZ,2022-05-12 21:01:57,41.4635,48.806,52.63,65,70,6.91
403,Middlebury,US,2022-05-12 21:01:58,44.0153,-73.1673,86.92,22,0,4.61
404,Dinghai,CN,2022-05-12 21:01:58,26.2847,119.7936,65.86,97,100,2.71
405,Nipawin,CA,2022-05-12 21:00:49,53.3668,-104.0009,66.25,35,67,6.11
406,Axim,GH,2022-05-12 21:01:59,4.8699,-2.2405,80.56,81,100,8.61
407,Arnedo,ES,2022-05-12 21:01:59,42.2167,-2.1,67.5,54,100,1.74
408,Airai,TL,2022-05-12 21:00:59,-8.9266,125.4092,59.5,91,73,1.19
409,Doha,QA,2022-05-12 20:57:03,25.2867,51.5333,91.38,15,0,18.41
410,Ixtapa,MX,2022-05-12 21:00:11,20.7,-105.2,94.28,35,60,8.59
411,Bud,US,2022-05-12 21:03:00,39.447,-86.1758,86.9,29,38,8.57
412,Lashio,MM,2022-05-12 21:03:01,22.9333,97.75,66.22,100,81,0.78
413,Verkhoyansk,RU,2022-05-12 21:03:01,67.5447,133.385,37.49,81,100,11.72
414,Zaoyang,CN,2022-05-12 21:03:02,32.1272,112.7542,56.64,80,100,10.54
415,Ucluelet,CA,2022-05-12 21:03:02,48.9329,-125.5528,48.09,85,96,1.01
416,Vershino-Shakhtaminskiy,RU,2022-05-12 21:03:03,51.3012,117.8868,21.58,88,28,3.87
417,Pingliang,CN,2022-05-12 21:03:03,35.5392,106.6861,44.42,86,98,3.36
418,Kavaratti,IN,2022-05-12 21:00:42,10.5669,72.642,84.36,69,100,8.86
419,Faya,SA,2022-05-12 21:01:25,18.3851,42.4509,71.24,32,0,4.79
420,Banjar,ID,2022-05-12 21:03:04,-8.19,114.9675,78.13,88,46,3.36
421,Yanam,IN,2022-05-12 21:03:05,16.7333,82.2167,80.17,86,93,4.27
422,Karpathos,GR,2022-05-12 21:03:06,35.507,27.2132,60.76,88,70,8.05
423,Ingham,US,2022-05-12 21:03:06,42.6,-84.3833,85.95,20,0,10.36
424,Juba,SS,2022-05-12 21:03:07,4.8517,31.5825,72.97,85,85,4.47
425,Saint-Pierre,RE,2022-05-12 21:03:07,-21.3393,55.4781,70.92,78,20,8.05
426,Xique-Xique,BR,2022-05-12 21:03:08,-10.8218,-42.7263,80.58,54,18,3.89
427,Hamilton,US,2022-05-12 20:59:33,39.1834,-84.5333,87.01,33,84,3.0
428,Hobyo,SO,2022-05-12 21:03:08,5.3505,48.5268,81.97,83,78,25.12
429,Marsaxlokk,MT,2022-05-12 21:03:09,35.8419,14.5431,66.07,77,0,2.3
430,Zhezkazgan,KZ,2022-05-12 21:03:09,47.8043,67.7144,59.05,38,7,8.25
431,Gornopravdinsk,RU,2022-05-12 21:03:10,60.05,69.9,47.41,93,25,3.91
432,Bambous Virieux,MU,2022-05-12 20:59:54,-20.3428,57.7575,73.65,88,40,3.44
433,Benghazi,LY,2022-05-12 21:03:11,32.1167,20.0667,66.2,63,23,15.01
434,Millinocket,US,2022-05-12 21:03:11,45.6573,-68.7098,82.51,21,0,0.0
435,Muzambinho,BR,2022-05-12 21:03:11,-21.3758,-46.5256,63.59,72,54,0.31
436,Garowe,SO,2022-05-12 21:03:12,8.4054,48.4845,84.18,57,100,11.52
437,Posse,BR,2022-05-12 21:03:13,-14.0931,-46.3694,75.97,38,12,2.77
438,Belgrade,RS,2022-05-12 21:00:18,44.804,20.4651,71.26,59,0,5.75
439,Huangpu,CN,2022-05-12 21:03:13,25.4433,113.1747,66.45,99,100,3.56
440,Dogondoutchi,NE,2022-05-12 21:03:14,13.6393,4.0287,95.18,27,15,7.07
441,Leua,SK,2022-05-12 21:03:15,48.2156,18.6071,64.54,89,37,1.19
442,Sorland,NO,2022-05-12 21:01:00,67.667,12.6934,42.66,90,99,9.37
443,Moerai,PF,2022-05-12 21:00:04,-22.4333,-151.3333,79.92,75,47,14.9
444,Mackay,AU,2022-05-12 21:03:15,-21.15,149.2,67.68,90,37,6.71
445,Willmar,US,2022-05-12 21:03:16,45.1219,-95.0433,80.55,69,0,24.16
446,Broken Hill,AU,2022-05-12 21:02:15,-31.95,141.4333,56.16,90,18,4.45
447,Paita,PE,2022-05-12 21:03:17,-5.0892,-81.1144,70.41,74,24,16.62
448,Makakilo City,US,2022-05-12 21:03:17,21.3469,-158.0858,80.56,56,80,15.59
449,Matara,LK,2022-05-12 21:03:18,5.9485,80.5353,78.24,90,100,11.5
450,Fremont,US,2022-05-12 20:58:43,37.5483,-121.9886,70.75,51,20,19.57
451,Bonoua,CI,2022-05-12 21:03:18,5.2741,-3.595,82.02,85,87,6.91
452,Schwarzenbach,DE,2022-05-12 21:03:19,49.7333,12.0,61.38,70,100,3.27
453,Half Moon Bay,US,2022-05-12 21:03:20,37.4636,-122.4286,68.88,59,75,17.27
454,Netivot,IL,2022-05-12 21:04:20,31.4222,34.5886,64.71,63,31,6.22
455,Kuzino,RU,2022-05-12 21:04:21,57.0224,59.4412,44.58,77,54,7.58
456,Kloulklubed,PW,2022-05-12 21:04:21,7.0419,134.2556,83.55,78,100,11.81
457,Fortuna Foothills,US,2022-05-12 21:04:22,32.6578,-114.4119,85.69,8,0,12.66
458,Stornoway,GB,2022-05-12 21:04:22,58.2093,-6.3865,48.16,89,75,11.5
459,Eureka,US,2022-05-12 21:04:23,40.8021,-124.1637,60.75,67,100,7.0
460,Florence,IT,2022-05-12 21:04:23,43.7667,11.25,64.08,74,0,3.44
461,Dhidhdhoo,MV,2022-05-12 21:04:24,6.8833,73.1,82.47,78,64,19.24
462,Borogontsy,RU,2022-05-12 21:04:24,62.6683,131.1683,38.55,77,22,4.74
463,Lasa,IT,2022-05-12 20:59:38,46.6166,10.7002,54.46,94,81,2.33
464,College,US,2022-05-12 21:04:25,64.8569,-147.8028,44.92,83,100,5.75
465,Mayor Pablo Lagerenza,PY,2022-05-12 21:04:25,-19.9309,-60.7718,81.99,37,0,3.6
466,Wawa,NG,2022-05-12 21:04:26,9.9022,4.4192,85.77,59,21,1.19
467,Auki,SB,2022-05-12 21:04:26,-8.7676,160.7034,78.94,82,99,2.42
468,Port Lincoln,AU,2022-05-12 21:04:27,-34.7333,135.8667,59.32,79,100,10.13
469,Revelstoke,CA,2022-05-12 21:03:47,50.9832,-118.2023,57.58,50,100,2.84
470,Arlit,NE,2022-05-12 21:04:27,18.7369,7.3853,89.6,10,0,12.86
471,Ankazoabo,MG,2022-05-12 21:04:28,-22.2833,44.5167,65.7,52,0,4.92
472,Gat,IL,2022-05-12 21:04:28,31.61,34.7642,69.4,61,20,5.93
473,Ust-Omchug,RU,2022-05-12 21:04:29,61.15,149.6333,30.99,83,65,1.16
474,Valdivia,CL,2022-05-12 21:01:19,-39.8142,-73.2459,51.39,92,60,4.83
475,Haines Junction,CA,2022-05-12 21:02:15,60.7522,-137.5108,40.48,78,89,3.0
476,Hambantota,LK,2022-05-12 21:04:30,6.1241,81.1185,80.15,81,93,15.77
477,Beitbridge,ZW,2022-05-12 21:04:30,-22.2167,30.0,68.88,56,23,7.87
478,Mayo,US,2022-05-12 21:04:31,38.8876,-76.5119,74.21,79,100,15.99
479,Sangmelima,CM,2022-05-12 21:04:31,2.9333,11.9833,71.49,78,7,1.83
480,Hirado,JP,2022-05-12 21:04:32,33.3597,129.5531,65.39,96,100,16.13
481,Chiredzi,ZW,2022-05-12 21:04:32,-21.05,31.6667,64.53,66,7,3.49
482,Tateyama,JP,2022-05-12 21:04:33,34.9833,139.8667,65.1,99,100,2.44
483,Yarada,IN,2022-05-12 21:04:33,17.65,83.2667,80.92,100,40,2.3
484,Praia,CV,2022-05-12 21:04:33,14.9215,-23.5087,79.34,50,0,19.57
485,Sable-Sur-Sarthe,FR,2022-05-12 21:04:34,47.8376,-0.3329,62.85,70,100,7.76
486,Schluchtern,DE,2022-05-12 21:04:34,50.3489,9.5253,60.24,75,100,2.75
487,Ilhabela,BR,2022-05-12 21:00:24,-23.7781,-45.3581,69.8,83,85,6.11
488,Beyneu,KZ,2022-05-12 21:04:35,45.3167,55.2,56.77,67,0,8.9
489,Kiunga,PG,2022-05-12 21:04:35,-6.1219,141.2906,73.9,99,100,1.81
490,Grand-Lahou,CI,2022-05-12 21:01:19,5.1367,-5.0242,80.65,82,97,9.6
491,Porto Santo,PT,2022-05-12 21:04:36,33.072,-16.3415,66.58,82,20,14.97
492,Kiruna,SE,2022-05-12 21:04:36,67.8557,20.2251,36.52,81,100,2.3
493,Sobolevo,RU,2022-05-12 21:04:37,54.4299,31.8996,47.08,92,1,11.83
494,Arivonimamo,MG,2022-05-12 21:04:37,-19.0167,47.1833,57.25,96,7,5.08
495,Plattsburgh,US,2022-05-12 21:04:38,44.6995,-73.4529,88.56,18,0,9.22
496,Meridian,US,2022-05-12 21:00:08,43.6121,-116.3915,65.16,34,75,5.99
497,Nalvo,PH,2022-05-12 21:04:38,16.8096,120.5108,74.55,85,19,3.31
498,Bushehr,IR,2022-05-12 21:04:39,28.9684,50.8385,82.38,45,0,20.0
499,Bereda,ES,2022-05-12 21:04:39,43.2686,-7.5406,55.58,94,98,5.32
500,Tuatapere,NZ,2022-05-12 21:04:40,-46.1333,167.6833,49.44,83,100,4.21
501,San Alberto,CO,2022-05-12 21:04:40,7.7611,-73.3922,85.28,77,100,2.48
502,Pangnirtung,CA,2022-05-12 21:04:41,66.1451,-65.7125,21.47,85,61,3.96
503,Talcahuano,CL,2022-05-12 21:05:41,-36.7167,-73.1167,56.88,82,40,5.75
504,Tiznit,MA,2022-05-12 21:05:42,29.5833,-9.5,67.41,63,0,4.21
505,Snezhnogorsk,RU,2022-05-12 21:05:42,69.1933,33.2531,44.38,70,100,7.18
506,State College,US,2022-05-12 21:00:45,40.7934,-77.86,76.82,52,88,7.0
507,Ponta Delgada,PT,2022-05-12 21:02:36,37.7333,-25.6667,63.5,67,20,10.36
508,The Valley,AI,2022-05-12 21:05:43,18.217,-63.0578,81.1,73,89,20.69
509,Pascani,RO,2022-05-12 21:05:43,47.2469,26.7229,61.66,72,0,4.03
510,Ancud,CL,2022-05-12 21:05:44,-41.8697,-73.8203,48.4,70,41,16.49
511,Kisangani,CD,2022-05-12 21:05:44,0.5167,25.2,74.03,87,73,1.95
512,Port Hardy,CA,2022-05-12 21:05:45,50.6996,-127.4199,45.72,73,46,0.85
513,Nizhniy Kuranakh,RU,2022-05-12 21:05:45,58.8353,125.4869,34.65,100,100,2.86
514,Alyangula,AU,2022-05-12 21:05:45,-13.8483,136.4192,76.28,74,65,8.97
515,Teknaf,BD,2022-05-12 21:05:46,20.8624,92.3058,78.19,90,16,4.72
516,Kalabo,ZM,2022-05-12 21:05:46,-14.97,22.6814,64.29,50,0,3.02
517,Oranjemund,NA,2022-05-12 21:05:47,-28.55,16.4333,53.58,87,88,7.02
518,Guerrero Negro,MX,2022-05-12 21:05:47,27.9769,-114.0611,81.34,27,16,15.03
519,Ahar,IR,2022-05-12 21:05:48,38.4774,47.0699,46.58,88,100,3.56
520,Hami,CN,2022-05-12 21:05:48,42.8,93.45,59.9,20,77,23.58
521,Am Timan,TD,2022-05-12 21:02:15,11.0297,20.2827,93.15,33,89,7.07
522,Kokoda,PG,2022-05-12 21:03:16,-8.8785,147.7407,74.95,90,75,1.86
523,Puerto Carreno,CO,2022-05-12 21:05:49,6.189,-67.4859,90.63,53,100,4.59
524,Saint-Augustin,CA,2022-05-12 21:05:50,51.226,-58.6502,55.09,36,38,15.73
525,Pauini,BR,2022-05-12 21:05:50,-7.7136,-66.9764,82.69,70,98,0.51
526,Muros,ES,2022-05-12 21:02:28,42.7762,-9.0603,63.09,80,100,9.4
527,Bata,GQ,2022-05-12 21:05:51,1.8639,9.7658,80.51,82,36,8.39
528,Yerbogachen,RU,2022-05-12 21:05:51,61.2767,108.0108,41.76,92,45,4.41
529,Capao Da Canoa,BR,2022-05-12 21:05:52,-29.7456,-50.0097,61.47,70,2,10.49
530,Brigantine,US,2022-05-12 21:05:52,39.4101,-74.3646,65.19,89,100,12.66
531,Alekseyevka,RU,2022-05-12 21:05:53,50.6309,38.6903,59.5,72,70,20.94
532,Catamarca,AR,2022-05-12 21:05:53,-28.4696,-65.7852,72.77,51,74,11.99
533,Roros,NO,2022-05-12 21:03:11,62.5747,11.3842,33.64,93,100,2.3
534,Jaque,PA,2022-05-12 21:03:17,7.5175,-78.1703,82.54,76,86,3.87
535,Neon Karlovasion,GR,2022-05-12 21:05:54,37.7903,26.7044,65.97,67,89,4.81
536,Leshukonskoye,RU,2022-05-12 21:05:54,64.8989,45.7622,46.15,94,75,6.78
537,Port Said,EG,2022-05-12 21:05:55,31.2565,32.2841,68.63,66,50,12.41
538,Severo-Yeniseyskiy,RU,2022-05-12 21:05:55,60.3725,93.0408,31.51,93,46,3.71
539,San Bartolome,ES,2022-05-12 21:05:56,27.9248,-15.5733,59.47,77,20,12.66
540,Muli,MV,2022-05-12 21:05:56,2.9167,73.5667,83.17,80,75,18.41
541,Aginskoye,RU,2022-05-12 21:05:57,51.1,114.53,34.7,91,100,5.1
542,Sur,OM,2022-05-12 21:05:57,22.5667,59.5289,88.23,32,52,10.07
543,Sokoni,TZ,2022-05-12 21:05:58,-6.4333,39.55,81.01,73,65,16.15
544,Tromso,NO,2022-05-12 21:05:58,69.6496,18.957,35.62,87,75,6.91
545,Balkanabat,TM,2022-05-12 21:05:59,39.5108,54.3671,64.89,55,20,9.64
546,Mayskiy,RU,2022-05-12 21:05:59,47.6931,40.1025,54.81,61,90,16.13
547,Alem Paraiba,BR,2022-05-12 21:01:41,-21.8878,-42.7044,70.21,86,92,4.47
548,Quatre Cocos,MU,2022-05-12 21:06:00,-20.2078,57.7625,73.09,86,20,10.07
549,Santa Cruz,BO,2022-05-12 21:02:51,-17.8,-63.1667,80.82,48,5,5.03
550,Esik,KZ,2022-05-12 21:06:00,43.3552,77.4525,51.22,55,75,7.87
551,Nizhnevartovsk,RU,2022-05-12 21:07:01,60.9344,76.5531,55.42,41,0,4.47
552,Umm Kaddadah,SD,2022-05-12 21:07:01,13.6017,26.6876,87.03,9,83,12.12
553,Hudiksvall,SE,2022-05-12 21:07:02,61.729,17.1036,44.38,71,6,6.35
554,Henties Bay,NA,2022-05-12 21:03:02,-22.116,14.2845,59.25,82,20,8.57
555,San Vicente,AR,2022-05-12 21:07:02,-26.6167,-54.1333,57.2,78,0,3.51
556,Petropavlovsk-Kamchatskiy,RU,2022-05-12 21:07:03,53.0452,158.6483,41.59,100,75,6.71
557,Flin Flon,CA,2022-05-12 21:07:03,54.7682,-101.865,68.58,26,30,2.71
558,Mabaruma,GY,2022-05-12 21:07:04,8.2,-59.7833,76.51,94,6,6.62
559,The Pas,CA,2022-05-12 21:07:05,53.8251,-101.2541,68.02,24,0,8.05
560,Caxias,PT,2022-05-12 21:07:05,38.7031,-9.2767,70.93,52,0,17.27
561,Barao De Melgaco,BR,2022-05-12 21:07:05,-16.1944,-55.9675,84.51,48,88,2.21
562,Mehamn,NO,2022-05-12 21:07:06,71.0357,27.8492,37.35,87,75,16.11
563,Algeciras,ES,2022-05-12 21:07:07,36.1333,-5.4505,62.13,90,100,8.97
564,Svetlogorsk,BY,2022-05-12 21:07:07,52.6333,29.7333,50.58,82,7,10.4
565,Mbour,SN,2022-05-12 21:07:08,14.422,-16.9638,77.85,82,100,9.24
566,Mahon,ES,2022-05-12 21:07:08,39.8885,4.2658,63.16,88,0,6.91
567,Sistranda,NO,2022-05-12 21:07:08,63.7256,8.834,46.36,82,100,25.39
568,Kiama,AU,2022-05-12 21:07:09,-34.6833,150.8667,68.58,90,100,5.01
569,Port Hedland,AU,2022-05-12 21:07:09,-20.3167,118.5667,68.05,88,55,5.75
570,Xining,CN,2022-05-12 21:07:10,36.6167,101.7667,42.51,80,100,3.87
571,Port Macquarie,AU,2022-05-12 21:03:43,-31.4333,152.9167,67.89,94,100,1.14
572,Abu Zabad,SD,2022-05-12 21:07:10,12.35,29.25,85.84,47,60,10.07
573,Makaha,US,2022-05-12 21:07:11,21.4694,-158.2175,83.53,47,0,16.11
574,Beringovskiy,RU,2022-05-12 21:07:11,63.05,179.3167,37.63,73,28,4.72
575,Mundo Nuevo,MX,2022-05-12 21:07:12,18.7,-95.5,83.77,64,1,12.55
576,Tambacounda,SN,2022-05-12 21:07:12,13.7539,-13.7586,97.7,16,11,2.28
577,Teahupoo,PF,2022-05-12 21:07:13,-17.8333,-149.2667,80.56,71,25,18.81
578,Cabedelo,BR,2022-05-12 21:07:13,-6.9811,-34.8339,79.47,82,16,11.21
579,Ballina,AU,2022-05-12 21:07:14,-28.8667,153.5667,69.78,87,100,17.58
580,Moyale,KE,2022-05-12 21:07:14,3.5167,39.0584,66.29,82,81,4.29
